설치장소,설치목적,촬영범위,촬영시간,녹화물보관기간,관리책임자,카메라번호,검색용주소,latitude,longitude,좌표변환상태
"경상남도 창원시 성산구 비음로 14번길 9-1, 경상남도 창원시 성산구_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,"경상남도 창원시 성산구 비음로 14번길 9-1, 경상남도 창원시 성산구",35.2287133959354,128.698381213327,성공
"경상남도 창원시 성산구 비음로 14번길 9-1, 경상남도 창원시 성산구_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,"경상남도 창원시 성산구 비음로 14번길 9-1, 경상남도 창원시 성산구",35.2287133959354,128.698381213327,성공
경상남도 창원시 성산구 창이대로664번길 21_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 성산구 창이대로664번길 21,35.2233870918242,128.697175342328,성공
경상남도 창원시 성산구 창이대로664번길 21_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 성산구 창이대로664번길 21,35.2233870918242,128.697175342328,성공
"경상남도 창원시 성산구 가양로34번길 9, (가음동)_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 성산구 가양로34번길 9,35.2048252677862,128.699775103501,성공
"경상남도 창원시 성산구 가양로34번길 9, (가음동)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 성산구 가양로34번길 9,35.2048252677862,128.699775103501,성공
"경상남도 창원시 성산구 가양로52번길 16, (가음동-남산고 뒤)_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 성산구 가양로52번길 16,35.2054725813027,128.701368318811,성공
"경상남도 창원시 성산구 가양로52번길 16, (가음동-남산고 뒤)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 성산구 가양로52번길 16,35.2054725813027,128.701368318811,성공
경상남도 창원시 성산구 남양동 33,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 성산구 남양동 33,35.2079232799312,128.703014265737,성공
경상남도 창원시 성산구 남양동 37_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 성산구 남양동 37,35.2066189840369,128.705392931268,성공
경상남도 창원시 성산구 남양동 37_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 성산구 남양동 37,35.2066189840369,128.705392931268,성공
"경상남도 창원시 성산구 가음로101번길 6-1, (남양동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 성산구 가음로101번길 6-1,35.2045772639539,128.704465897208,성공
"경상남도 창원시 성산구 가음로 64번길, (가음동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 성산구 가음로 64번길,35.2070130624675,128.701699676536,성공
경상남도 창원시 성산구 가음정로 67번길 67경상남도 창원시 성산구_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 성산구 가음정로 67번길 67경상남도 창원시 성산구,,,확인 필요
경상남도 창원시 성산구 가음정로 67번길 67경상남도 창원시 성산구_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 성산구 가음정로 67번길 67경상남도 창원시 성산구,,,확인 필요
경상남도 창원시 성산구 가음로57번길 4-3_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 성산구 가음로57번길 4-3,35.2080381885835,128.70240537844,성공
경상남도 창원시 성산구 가음로57번길 4-3_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 성산구 가음로57번길 4-3,35.2080381885835,128.70240537844,성공
경상남도 창원시 성산구 가양로98번길 5,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 성산구 가양로98번길 5,35.2083806347929,128.704135822974,성공
경상남도 창원시 성산구 삼정자로63번길 17_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 성산구 삼정자로63번길 17,35.1995859393558,128.712774332231,성공
경상남도 창원시 성산구 삼정자로63번길 17_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 성산구 삼정자로63번길 17,35.1995859393558,128.712774332231,성공
경상남도 창원시 성산구 삼정자로63번길 17_3,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 성산구 삼정자로63번길 17,35.1995859393558,128.712774332231,성공
"경상남도 창원시 성산구 안민안길 28, (안민동-어도횟집 앞)_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 성산구 안민안길 28,35.187086507808,128.692205662793,성공
"경상남도 창원시 성산구 안민안길 28, (안민동-어도횟집 앞)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 성산구 안민안길 28,35.187086507808,128.692205662793,성공
"경상남도 창원시 성산구 안민안길 28, (안민동-어도횟집 앞)_3",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 성산구 안민안길 28,35.187086507808,128.692205662793,성공
"경상남도 창원시 성산구 안민안길 28, (안민동-어도횟집 앞)_4",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,4,경상남도 창원시 성산구 안민안길 28,35.187086507808,128.692205662793,성공
경상남도 창원시 성산구 성주로 147 (대우아파트 상가),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 성산구 성주로 147,35.19922274613,128.701552283263,성공
"경상남도 창원시 성산구 삼정자로 78, 경상남도 창원시 성산구효성해링턴코트",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,"경상남도 창원시 성산구 삼정자로 78, 경상남도 창원시 성산구효성해링턴코트",35.1977828047256,128.714797255714,성공
경상남도 창원시 성산구 성주동 111-2(성주공원),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 성산구 성주동 111-2,35.1999143821074,128.710974343112,성공
경상남도 창원시 성산구 성주동 144-1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 성산구 성주동 144-1,35.1972965424325,128.707845615551,성공
"경상남도 창원시 성산구 귀산로60번길 7, (귀산동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 성산구 귀산로60번길 7,35.1672943413233,128.615412831874,성공
"경상남도 창원시 성산구 신촌로 50, (신촌동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 성산구 신촌로 50,35.2053383381263,128.627167729447,성공
"경상남도 창원시 성산구 신촌로134번길 5, (신촌동-양곡중 풀잎마을입구)_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 성산구 신촌로134번길 5,35.197427846866,128.628637815755,성공
"경상남도 창원시 성산구 신촌로134번길 5, (신촌동-양곡중 풀잎마을입구)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 성산구 신촌로134번길 5,35.197427846866,128.628637815755,성공
"경상남도 창원시 성산구 삼귀로 131, (귀곡동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 성산구 삼귀로 131,35.1723792724464,128.594955290325,성공
경상남도 창원시 마산합포구 구산면 내포2길 48 (내포마을 입구)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산합포구 구산면 내포2길 48,35.0975575519835,128.580737244521,성공
경상남도 창원시 마산합포구 구산면 내포2길 48 (내포마을 입구)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산합포구 구산면 내포2길 48,35.0975575519835,128.580737244521,성공
경상남도 창원시 마산합포구 구산면 마전리 109 (군령삼거리 십사일다시마 옆),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산합포구 구산면 마전리 109,35.1209783104172,128.535044816782,성공
경상남도 창원시 마산합포구 이순신로 716-2_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산합포구 이순신로 716-2,35.0679203883669,128.628814688604,성공
경상남도 창원시 마산합포구 이순신로 716-2_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산합포구 이순신로 716-2,35.0679203883669,128.628814688604,성공
경상남도 창원시 마산합포구 진동면 진동리 419-2 (새마을금고 옆)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산합포구 진동면 진동리 419-2,,,확인 필요
경상남도 창원시 마산합포구 진동면 진동리 419-2 (새마을금고 옆)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산합포구 진동면 진동리 419-2,,,확인 필요
"경상남도 창원시 마산합포구 해양관광로 24, (진동면-진동시장사거리)_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산합포구 해양관광로 24,35.1128372607219,128.487097714836,성공
"경상남도 창원시 마산합포구 해양관광로 24, (진동면-진동시장사거리)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산합포구 해양관광로 24,35.1128372607219,128.487097714836,성공
"경상남도 창원시 마산합포구 삼진의거대로 661-94, (진동면-진동도서관 뒤)_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산합포구 삼진의거대로 661-94,35.1193258897743,128.489777019573,성공
"경상남도 창원시 마산합포구 삼진의거대로 661-94, (진동면-진동도서관 뒤)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산합포구 삼진의거대로 661-94,35.1193258897743,128.489777019573,성공
"경상남도 창원시 마산합포구 진동사동로 1, (진동면-삼진고 후문)_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산합포구 진동사동로 1,35.117586937291,128.487639350893,성공
"경상남도 창원시 마산합포구 진동사동로 1, (진동면-삼진고 후문)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산합포구 진동사동로 1,35.117586937291,128.487639350893,성공
"경상남도 창원시 마산합포구 진동사동로 1, (진동면-삼진고 후문)_3",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 마산합포구 진동사동로 1,35.117586937291,128.487639350893,성공
경상남도 창원시 마산합포구 진동면 진동리 430(75호),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산합포구 진동면 진동리 430,35.1186309559713,128.486993397945,성공
경상남도 창원시 마산합포구 진북면 신촌마을길 1 (신촌마을회관 옆 삼거리)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산합포구 진북면 신촌마을길 1,35.1342551179686,128.476499759452,성공
경상남도 창원시 마산합포구 진북면 신촌마을길 1 (신촌마을회관 옆 삼거리)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산합포구 진북면 신촌마을길 1,35.1342551179686,128.476499759452,성공
경상남도 창원시 마산합포구 진북면 지산리 107-23 (고현마을 입구),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산합포구 진북면 지산리 107-23,35.114767499691,128.479010468593,성공
경상남도 창원시 마산합포구 진북면 지산1길 71 (숲속공원),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산합포구 진북면 지산1길 71,35.115658406254,128.464522974024,성공
경상남도 창원시 마산합포구 진북면 학동로 28 (동파법당 앞),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산합포구 진북면 학동로 28,35.1177922316441,128.472096648921,성공
경상남도 창원시 마산합포구 진북면 예곡리 48-2 (TG앞)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산합포구 진북면 예곡리 48-2,35.1146939364046,128.459227483216,성공
경상남도 창원시 마산합포구 진북면 예곡리 48-2 (TG앞)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산합포구 진북면 예곡리 48-2,35.1146939364046,128.459227483216,성공
경상남도 창원시 마산합포구 진북면 망곡리 70-8 (마을입구),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산합포구 진북면 망곡리 70-8,35.1377454741484,128.486638022045,성공
"경상남도 창원시 마산합포구 덕곡덕기길 110, (진북면-마을안)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산합포구 덕곡덕기길 110,35.123659033098,128.482150449551,성공
경상남도 창원시 마산합포구 진전면 고사리 751-1 (의산진료소 앞),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산합포구 진전면 고사리 751-1,35.1463272427093,128.370254680167,성공
경상남도 창원시 마산합포구 진전면 팔의사로 381 (일암마을회관 앞)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산합포구 진전면 팔의사로 381,35.1248894941134,128.385293534955,성공
경상남도 창원시 마산합포구 진전면 팔의사로 381 (일암마을회관 앞)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산합포구 진전면 팔의사로 381,35.1248894941134,128.385293534955,성공
경상남도 창원시 마산합포구 진전면 근곡리 98-18,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산합포구 진전면 근곡리 98-18,35.1073997311769,128.448367847973,성공
경상남도 창원시 마산합포구 진전면 양촌리 694-3 (대정삼거리)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산합포구 진전면 양촌리 694-3,35.130218763002,128.376956258548,성공
경상남도 창원시 마산합포구 진전면 양촌리 694-3 (대정삼거리)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산합포구 진전면 양촌리 694-3,35.130218763002,128.376956258548,성공
경상남도 창원시 마산합포구 가포로 789(유산삼거리),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산합포구 가포로 789,35.1340030956508,128.567270148144,성공
경상남도 창원시 마산합포구 덕동동 208-1_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산합포구 덕동동 208-1,35.1423461010448,128.580177197946,성공
경상남도 창원시 마산합포구 덕동동 208-1_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산합포구 덕동동 208-1,35.1423461010448,128.580177197946,성공
경상남도 창원시 마산합포구 가포동 164-2(안동상회 앞)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산합포구 가포동 164-2,,,확인 필요
경상남도 창원시 마산합포구 가포동 164-2(안동상회 앞)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산합포구 가포동 164-2,,,확인 필요
경상남도 창원시 마산합포구 만날고개1길 (만날고개입구)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산합포구 만날고개1길,35.1845686257233,128.548468935856,성공
경상남도 창원시 마산합포구 만날고개1길 (만날고개입구)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산합포구 만날고개1길,35.1845686257233,128.548468935856,성공
경상남도 창원시 마산합포구 월영북2길 34(풍부마을 빌라)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산합포구 월영북2길 34,35.1814460608702,128.555537661369,성공
경상남도 창원시 마산합포구 월영북2길 34(풍부마을 빌라)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산합포구 월영북2길 34,35.1814460608702,128.555537661369,성공
"경상남도 창원시 마산합포구 월영북4길 8, (월영동-한마25시 뒤)_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산합포구 월영북4길 8,35.1816118872292,128.556512748393,성공
"경상남도 창원시 마산합포구 월영북4길 8, (월영동-한마25시 뒤)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산합포구 월영북4길 8,35.1816118872292,128.556512748393,성공
