표찰번호,주소,경도,위도
삼정자로72-04 좌-01,성산구 성주동 삼정자로72번길,128.7140003,35.19468497
삼정자로72-05 우3-03,성산구 성주동 삼정자로154번길,128.7200156,35.19412364
삼정자로72-05 우3-02,성산구 성주동 삼정자로154번길,128.7196677,35.19394238
삼정자로72-05 우3-01,성산구 성주동 삼정자로154번길,128.7192663,35.19373459
삼정자로72-05 우2-03,성산구 성주동 삼정자로72번길,128.7219247,35.19311085
삼정자로72-05 우2-02,성산구 성주동 삼정자로72번길,128.7216624,35.19296501
삼정자로72-05 우2-01,성산구 성주동 삼정자로72번길,128.7213717,35.19280849
삼정자로72-05 우1-05,성산구 성주동 삼정자로72번길,128.7211001,35.19280901
삼정자로72-05 우1-01,성산구 성주동 삼정자로72번길,128.7191319,35.19349693
삼정자로72-05 우1-03,성산구 성주동 삼정자로72번길,128.7201698,35.19310028
삼정자로72-05 우1-02,성산구 성주동 삼정자로72번길,128.7196544,35.19330448
삼정자로72-05 우1-04,성산구 성주동 삼정자로72번길,128.7206851,35.19292542
삼정자로72-05 좌-01,성산구 성주동 삼정자로72번길,128.7187453,35.19366035
삼정자로72-05 좌-02,성산구 성주동 삼정자로72번길,128.7184732,35.19378882
삼정자로72-05 좌-03,성산구 성주동 삼정자로72번길,128.7181295,35.19393474
삼정자로72-05 좌-04,성산구 성주동 삼정자로72번길,128.7177146,35.1940218
삼정자로72-05 좌-05,성산구 성주동 삼정자로72번길,128.7172996,35.19410299
삼정자로72-05 좌-06,성산구 성주동 삼정자로72번길,128.7169062,35.19417836
삼정자로72-05 좌-07,성산구 성주동 삼정자로72번길,128.7164712,35.19425959
삼정자로72-05 좌-08,성산구 성주동 삼정자로72번길,128.7160338,35.19433146
삼정자로72-05 좌-09,성산구 성주동 삼정자로72번길,128.715526,35.19440656
삼정자로72-05 좌-10,성산구 성주동 삼정자로72번길,128.715061,35.19448762
삼정자로72-05 우3-01,성산구 성주동 삼정자로72번길,128.7211956,35.19284643
삼정자로72-05 우3-02,성산구 성주동 삼정자로72번길,128.7214915,35.19295037
삼정자로72-05 우3-03,성산구 성주동 삼정자로72번길,128.7217721,35.19311311
삼정자로72-05 우3-04,성산구 성주동 삼정자로72번길,128.7218063,35.19330188
성주로-04 우-05,성산구 성주동 공단로,128.6919284,35.19059017
성주로-04 우-08,성산구 성주동 공단로,128.6908127,35.19122558
성주로-04 우-09,성산구 성주동 공단로,128.6903482,35.19149101
성주로-04 우-03,성산구 성주동 공단로,128.6925205,35.19025106
성주로-04 우-01,성산구 성주동 공단로,128.6932373,35.18984231
성주로-04 우-01,성산구 성주동 공단로,128.6932373,35.18984231
성주로-04 우-06,성산구 성주동 공단로,128.691514,35.19082707
성주로-04 우-07,성산구 성주동 공단로,128.6911652,35.19102565
성주로-04 우-10,성산구 성주동 공단로,128.6899186,35.19173679
성주로-04 우-02,성산구 성주동 공단로,128.6928417,35.19006809
성주로-04 우-04,성산구 성주동 공단로,128.6922069,35.19043089
성주로-05 우-04,성산구 안민동 공단로,128.6936893,35.18906516
성주로-05 우-03,성산구 성주동 공단로,128.6935848,35.18897104
성주로-05 우-03,성산구 성주동 공단로,128.6935848,35.18897104
성주로-05 우-02,성산구 성주동 공단로,128.6934586,35.18882524
성주로-05 우-02,성산구 성주동 공단로,128.6934586,35.18882524
성주로-05 우-01,성산구 성주동 안민안길,128.6933327,35.18868179
성주로-05 우-01,성산구 성주동 안민안길,128.6933327,35.18868179
외리로-01 좌-01,성산구 성주동 외리로,128.7081633,35.20154851
외리로-01 좌-01,성산구 성주동 외리로,128.7081633,35.20154851
외리로-01 좌-05,성산구 성주동 외리로,128.7077776,35.20297311
외리로-01 좌-05,성산구 성주동 외리로,128.7077776,35.20297311
외리로-01 우-08,성산구 성주동 외리로,128.7090075,35.19853816
외리로-01 우-08,성산구 성주동 외리로,128.7090075,35.19853816
외리로-01 우-07,성산구 성주동 외리로,128.7089281,35.19883405
외리로-01 우-07,성산구 성주동 외리로,128.7089281,35.19883405
외리로-01 우-02,성산구 삼정자동 외리로,128.7083883,35.20067357
외리로-01 우-02,성산구 삼정자동 외리로,128.7083883,35.20067357
외리로-01 우-04,성산구 성주동 외리로,128.7085785,35.20009475
외리로-01 우-04,성산구 성주동 외리로,128.7085785,35.20009475
외리로-01 우-05,성산구 성주동 외리로,128.7086267,35.19977304
외리로-01 우-05,성산구 성주동 외리로,128.7086267,35.19977304
외리로-01 좌-06,성산구 성주동 외리로,128.7077186,35.20321145
외리로-01 좌-06,성산구 성주동 외리로,128.7077186,35.20321145
외리로-01 좌-04,성산구 성주동 외리로,128.7078075,35.20272039
외리로-01 좌-04,성산구 성주동 외리로,128.7078075,35.20272039
외리로-01 좌-03,성산구 성주동 외리로,128.7079542,35.20232963
외리로-01 좌-03,성산구 성주동 외리로,128.7079542,35.20232963
외리로-01 좌-02,성산구 성주동 외리로,128.7080493,35.20194769
외리로-01 좌-02,성산구 성주동 외리로,128.7080493,35.20194769
외리로-01 우-01,성산구 성주동 외리로,128.7082664,35.20115526
외리로-01 우-01,성산구 성주동 외리로,128.7082664,35.20115526
외리로-01 우-06,성산구 성주동 외리로,128.7088011,35.19925855
외리로-01 우-06,성산구 성주동 외리로,128.7088011,35.19925855
외리로-01 우-09,성산구 성주동 외리로,128.7090554,35.19829369
외리로-01 우-09,성산구 성주동 외리로,128.7090554,35.19829369
외리로-01 우-03,성산구 성주동 외리로,128.7084834,35.20037772
외리로-01 우-03,성산구 성주동 외리로,128.7084834,35.20037772
외리로34-01 우1-01,성산구 성주동 외리로34번길,128.7099043,35.20131719
외리로34-01 우1-02,성산구 성주동 외리로34번길,128.7094228,35.20122626
외리로34-01 우1-03,성산구 성주동 외리로34번길,128.7089364,35.20114109
외리로34-01 좌1-01,성산구 성주동 외리로34번길,128.7105508,35.2014397
외리로34-01 우2-02,성산구 성주동 외리로,128.708406,35.20160599
외리로34-01 우2-02,성산구 성주동 외리로,128.708406,35.20160599
외리로34-01 우2-03,성산구 성주동 외리로,128.7082651,35.20199305
외리로34-01 우2-03,성산구 성주동 외리로,128.7082651,35.20199305
외리로34-01 우2-04,성산구 성주동 외리로,128.7081512,35.20239424
외리로34-01 우2-04,성산구 성주동 외리로,128.7081512,35.20239424
외리로34-01 우2-05,성산구 성주동 외리로,128.708043,35.20277741
외리로34-01 우2-05,성산구 성주동 외리로,128.708043,35.20277741
외리로34-01 우2-06,성산구 성주동 외리로,128.7079776,35.20302359
외리로34-01 우2-06,성산구 성주동 외리로,128.7079776,35.20302359
외리로34-01 우2-07,성산구 성주동 외리로,128.7079411,35.20326497
외리로34-01 우2-07,성산구 성주동 외리로,128.7079411,35.20326497
외리로34-01 우2-01,성산구 성주동 외리로,128.7085166,35.20121831
외리로34-01 좌1-04,성산구 성주동 외리로34번길,128.7120953,35.20173163
외리로34-01 좌1-05,성산구 성주동 외리로34번길,128.7126218,35.20181617
외리로34-01 좌1-03,성산구 성주동 외리로34번길,128.7115633,35.20163122
외리로34-01 좌1-02,성산구 성주동 외리로34번길,128.7110748,35.20156128
외리로34-01 좌2-02,성산구 성주동 삼정자로63번길,128.7127909,35.20245815
외리로34-01 좌2-02,성산구 성주동 삼정자로63번길,128.7127909,35.20245815
외리로34-01 좌2-01,성산구 성주동 삼정자로63번길,128.712837,35.20205932
외리로34-01 좌2-01,성산구 성주동 삼정자로63번길,128.712837,35.20205932
외리로34-01 좌2-05,성산구 성주동 삼정자로63번길,128.7122625,35.20359295
외리로34-01 좌2-05,성산구 성주동 삼정자로63번길,128.7122625,35.20359295
외리로34-01 좌2-04,성산구 성주동 삼정자로63번길,128.7124554,35.20321629
외리로34-01 좌2-04,성산구 성주동 삼정자로63번길,128.7124554,35.20321629
외리로34-01 좌2-03,성산구 성주동 삼정자로63번길,128.7126368,35.20285366
외리로34-01 좌2-03,성산구 성주동 삼정자로63번길,128.7126368,35.20285366
외리로34-01 좌2-07,성산구 성주동 삼정자로63번길,128.7119398,35.2042728
외리로34-01 좌2-07,성산구 성주동 삼정자로63번길,128.7119398,35.2042728
외리로34-01 좌2-06,성산구 성주동 삼정자로63번길,128.7120743,35.20396684
외리로34-01 좌2-06,성산구 성주동 삼정자로63번길,128.7120743,35.20396684
외리로34-02 우-01,성산구 성주동 외리로34번길,128.708823,35.20097096
외리로34-02 좌-04,성산구 성주동 외리로,128.7089247,35.19978663
외리로34-02 좌-04,성산구 성주동 외리로,128.7089247,35.19978663
외리로34-02 좌-02,성산구 성주동 외리로,128.7087343,35.20040407
외리로34-02 좌-02,성산구 성주동 외리로,128.7087343,35.20040407
외리로34-02 좌-06,성산구 성주동 외리로14번길,128.7090519,35.19929777
외리로34-02 좌-06,성산구 성주동 외리로14번길,128.7090519,35.19929777
외리로34-02 좌-07,성산구 성주동 외리로,128.7091314,35.19898901
외리로34-02 좌-07,성산구 성주동 외리로,128.7091314,35.19898901
외리로34-02 좌-08,성산구 성주동 외리로,128.7092107,35.19873174
외리로34-02 좌-08,성산구 성주동 외리로,128.7092107,35.19873174
외리로34-02 좌-09,성산구 성주동 외리로,128.7092901,35.19844873
외리로34-02 좌-09,성산구 성주동 외리로,128.7092901,35.19844873
외리로34-02 좌-03,성산구 성주동 외리로,128.7088296,35.20006961
외리로34-02 좌-03,성산구 성주동 외리로,128.7088296,35.20006961
외리로34-02 좌-01,성산구 성주동 외리로,128.7086704,35.20072574
외리로34-02 좌-01,성산구 성주동 외리로,128.7086704,35.20072574
외리로34-02 좌-05,성산구 성주동 외리로,128.7090051,35.19954294
외리로34-02 좌-05,성산구 성주동 외리로,128.7090051,35.19954294
웅남로-15 좌-01,성산구 성주동 웅남로,128.6934032,35.1938253
웅남로-15 좌-01,성산구 성주동 웅남로,128.6934032,35.1938253
웅남로-15 좌-07,성산구 성주동 웅남로,128.6925614,35.19576504
웅남로-15 좌-07,성산구 성주동 웅남로,128.6925614,35.19576504
웅남로-15 좌-05,성산구 성주동 웅남로,128.6929026,35.19513235
웅남로-15 좌-05,성산구 성주동 웅남로,128.6929026,35.19513235
웅남로-15 좌-03,성산구 성주동 웅남로,128.6931243,35.19456632
웅남로-15 좌-03,성산구 성주동 웅남로,128.6931243,35.19456632
웅남로-15 좌-02,성산구 성주동 웅남로,128.6932638,35.19419066
웅남로-15 좌-02,성산구 성주동 웅남로,128.6932638,35.19419066
웅남로-15 좌-08,성산구 성주동 웅남로,128.6923328,35.19605798
웅남로-15 좌-08,성산구 성주동 웅남로,128.6923328,35.19605798
웅남로-15 좌-06,성산구 성주동 웅남로,128.6927634,35.19545135
웅남로-15 좌-06,성산구 성주동 웅남로,128.6927634,35.19545135
웅남로-15 좌-04,성산구 성주동 웅남로,128.6930228,35.19486996
웅남로-15 좌-04,성산구 성주동 웅남로,128.6930228,35.19486996
웅남로-15 우-02,성산구 성주동 웅남로,128.6937075,35.19300709
웅남로-15 우-02,성산구 성주동 웅남로,128.6937075,35.19300709
웅남로-15 우-04,성산구 성주동 웅남로,128.6940056,35.19215795
웅남로-15 우-04,성산구 성주동 웅남로,128.6940056,35.19215795
웅남로-15 우-06,성산구 성주동 웅남로,128.6942214,35.19149404
웅남로-15 우-06,성산구 성주동 웅남로,128.6942214,35.19149404
웅남로-15 우-01,성산구 성주동 웅남로,128.693549,35.19342906
웅남로-15 우-01,성산구 성주동 웅남로,128.693549,35.19342906
웅남로-15 우-05,성산구 성주동 웅남로,128.6941071,35.19186976
웅남로-15 우-05,성산구 성주동 웅남로,128.6941071,35.19186976
웅남로-15 우-07,성산구 성주동 웅남로,128.6942732,35.1910718
웅남로-15 우-03,성산구 성주동 정동로62번길,128.6939041,35.1924513
웅남로-15 우-03,성산구 성주동 정동로62번길,128.6939041,35.1924513
정동로-03 좌-05,성산구 성주동 정동로,128.6846463,35.19707449
정동로-03 좌-04,성산구 성주동 정동로,128.6843565,35.19673438
정동로-03 좌-03,성산구 성주동 정동로,128.6841049,35.19644033
정동로-03 좌-02,성산구 성주동 정동로,128.6838545,35.19614349
정동로-03 좌-01,성산구 성주동 정동로,128.6835979,35.19584105
정동로-03 우-01,성산구 성주동 정동로,128.6833745,35.19557646
정동로-03 좌-06,성산구 성주동 정동로,128.6849068,35.19738514
정동로-03 좌-10,성산구 성주동 정동로,128.6862566,35.19897809
정동로-03 좌-13,성산구 성주동 정동로,128.6868052,35.19962361
정동로-03 좌-14,성산구 성주동 정동로,128.6870694,35.19993309
정동로-03 좌-09,성산구 성주동 정동로,128.6859554,35.19862091
정동로-03 좌-07,성산구 성주동 정동로,128.6852105,35.19774097
정동로-03 좌-08,성산구 성주동 정동로,128.6855622,35.19817897
정동로-03 좌-11,성산구 성주동 정동로,128.6864143,35.1991509
정동로-03 좌-12,성산구 성주동 정동로,128.6865961,35.19936433
정동로-03 좌-15,성산구 성주동 정동로,128.6873125,35.20022468
정동로-04 우-13,성산구 성주동 정동로,128.6871244,35.19971583
정동로-04 우-10,성산구 성주동 정동로,128.6865167,35.19899787
정동로-04 우-05,성산구 성주동 정동로,128.6848381,35.19701766
정동로-04 우-09,성산구 성주동 정동로,128.6861291,35.19848048
정동로-04 우-08,성산구 성주동 정동로,128.6859596,35.19827823
정동로-04 우-06,성산구 성주동 정동로,128.6851454,35.19737963
정동로-04 우-02,성산구 성주동 정동로,128.6839911,35.1960173
정동로-04 우-01,성산구 성주동 정동로,128.6836953,35.19566545
정동로-04 우-07,성산구 성주동 정동로,128.6854873,35.19778342
정동로-04 우-04,성산구 성주동 정동로,128.6845013,35.19661911
정동로-04 우-03,성산구 성주동 정동로,128.684239,35.19630989
정동로-04 우-11,성산구 성주동 정동로,128.6866683,35.19918198
정동로-04 우-12,성산구 성주동 정동로,128.6868712,35.19943675
정동로-05 우-01,성산구 성주동 정동로,128.6822085,35.19419984
정동로-05 우-03,성산구 성주동 정동로,128.6815924,35.19346381
정동로-05 우-02,성산구 성주동 정동로,128.6819367,35.19388456
정동로-05 좌-02,성산구 성주동 정동로,128.6827466,35.19486411
정동로-05 좌-04,성산구 성산동 공단로,128.6830293,35.19539203
정동로-05 좌-03,성산구 성주동 정동로,128.6830792,35.19523525
정동로-05 좌-01,성산구 성주동 정동로,128.6824761,35.19453741
정동로-06 우-02,성산구 성주동 정동로,128.6829768,35.19477893
정동로-06 우-04,성산구 성주동 공단로,128.6834656,35.19513201
정동로-06 우-01,성산구 성주동 정동로,128.6826929,35.19448215
정동로-06 우-03,성산구 성주동 정동로,128.6832542,35.19509992
정동로-06 좌-03,성산구 성주동 정동로,128.6817797,35.19336252
정동로-06 좌-01,성산구 성주동 정동로,128.682393,35.19412804
