경로당명,도로명주소,지오코딩용주소,위도,경도,검색결과주소,매칭점수
 숲골여성경로당 ,경상남도 창원시 마산합포구 합포북20길 23 (산호동),경상남도 창원시 마산합포구 합포북20길 23,35.213939931809,128.578132357718,경상남도 창원시 마산합포구 산호동 합포북20길 23,100.0
 국제비치경로당 ,"경상남도 창원시 마산합포구 합포동5길 22(산호동,국제비치타운)",경상남도 창원시 마산합포구 합포동5길 22,35.209589263056,128.584674433146,경상남도 창원시 마산합포구 산호동 합포동5길 22,100.0
 무학맨션경로당 ,"경상남도 창원시 마산합포구 회원천북길 545(산호동,무학맨션)",경상남도 창원시 마산합포구 회원천북길 545,35.207668508034,128.584126256678,경상남도 창원시 마산합포구 산호동 회원천북길 545,100.0
 무학경로당 ,"경상남도 창원시 마산합포구 회원천북길 545(산호동,무학맨션)",경상남도 창원시 마산합포구 회원천북길 545,35.207668508034,128.584126256678,경상남도 창원시 마산합포구 산호동 회원천북길 545,100.0
 진웅네스빌경로당 ,"경상남도 창원시 마산합포구 합포남2길 11(산호동, 진웅네스빌)",경상남도 창원시 마산합포구 합포남2길 11,35.209776640502,128.582489438626,경상남도 창원시 마산합포구 산호동 합포남2길 11,100.0
가포제2남성경로당,경상남도 창원시 마산합포구 가포해안길 21(가포동),경상남도 창원시 마산합포구 가포해안길 21,35.169113890812,128.571695726631,경상남도 창원시 마산합포구 가포동 가포해안길 21,100.0
가포제2여성경로당,경상남도 창원시 마산합포구 가포해안길 21(가포동),경상남도 창원시 마산합포구 가포해안길 21,35.169113890812,128.571695726631,경상남도 창원시 마산합포구 가포동 가포해안길 21,100.0
건화맨션경로당,"경상남도 창원시 마산합포구 가포로  176-45  (가포동, 건화그린맨션)",경상남도 창원시 마산합포구 가포로 176-45,35.169923331202,128.563089356089,경상남도 창원시 마산합포구 가포동 가포로 176-45,100.0
가포LH아파트1단지경로당,경상남도 창원시 마산합포구 가포본동5길 37,경상남도 창원시 마산합포구 가포본동5길 37,35.158633242901,128.583930203963,경상남도 창원시 마산합포구 가포동 가포본동5길 37,100.0
 마창대교반도유보라아이비파크경로당 ,경상남도 창원시 마산합포구 가포본동1길 18,경상남도 창원시 마산합포구 가포본동1길 18,35.15708116589,128.574877580895,경상남도 창원시 마산합포구 가포동 가포본동1길 18,100.0
가포안단테아파트경로당,경상남도 창원시  마산합포구 가포본동5길 23,경상남도 창원시 마산합포구 가포본동5길 23,35.157187406513,128.582094483349,경상남도 창원시 마산합포구 가포동 가포본동5길 23,100.0
가포금호어울림NHF아파트경로당,경상남도 창원시 마산합포구 가포본동1길 50,경상남도 창원시 마산합포구 가포본동1길 50,35.155811559016,128.578143840925,경상남도 창원시 마산합포구 가포동 가포본동1길 50,100.0
중앙남성경로당,경상남도 창원시 마산합포구 중앙남5길 40 (신흥동),경상남도 창원시 마산합포구 중앙남5길 40,35.19371150769,128.564246226365,경상남도 창원시 마산합포구 신흥동 중앙남5길 40,100.0
중앙여성경로당,경상남도 창원시 마산합포구 중앙남5길 40 (신흥동),경상남도 창원시 마산합포구 중앙남5길 40,35.19371150769,128.564246226365,경상남도 창원시 마산합포구 신흥동 중앙남5길 40,100.0
신월남성경로당,경상남도 창원시 마산합포구 반월서7길 52 (신월동),경상남도 창원시 마산합포구 반월서7길 52,35.193791596775,128.55946552407,경상남도 창원시 마산합포구 신월동 반월서7길 52,100.0
신월여성경로당,경상남도 창원시 마산합포구  반월서7길 52 (신월동),경상남도 창원시 마산합포구 반월서7길 52,35.193791596775,128.55946552407,경상남도 창원시 마산합포구 신월동 반월서7길 52,100.0
반월시장경로당,경상남도 창원시 마산합포구 반월북2길 13-1 (반월동),경상남도 창원시 마산합포구 반월북2길 13-1,35.189757261048,128.561348686256,경상남도 창원시 마산합포구 반월동 반월북2길 13-1,100.0
반월월포남성경로당,경상남도 창원시 마산합포구 반월동5길 9-1(중앙동1가),경상남도 창원시 마산합포구 반월동5길 9-1,35.190082185525,128.563400576153,경상남도 창원시 마산합포구 중앙동1가 반월동5길 9-1,100.0
반월월포여성경로당,경상남도 창원시 마산합포구 반월동5길 9-1(중앙동1가),경상남도 창원시 마산합포구 반월동5길 9-1,35.190082185525,128.563400576153,경상남도 창원시 마산합포구 중앙동1가 반월동5길 9-1,100.0
벽산블루밍경로당,경상남도 창원시 마산합포구 3.15대로 154 (월포동),경상남도 창원시 마산합포구 3.15대로 154,35.19234844403,128.564810049843,경상남도 창원시 마산합포구 중앙동3가 3.15대로 154,100.0
월포경동메르빌남자경로당,경상남도 창원시 마산합포구 중앙동3길 22 (월포동),경상남도 창원시 마산합포구 중앙동3길 22,35.192933457528,128.567699151378,경상남도 창원시 마산합포구 월포동 중앙동3길 22,100.0
월포경동메르빌여성경로당,경상남도 창원시 마산합포구 중앙동3길 22 (월포동),경상남도 창원시 마산합포구 중앙동3길 22,35.192933457528,128.567699151378,경상남도 창원시 마산합포구 월포동 중앙동3길 22,100.0
중앙경동메르빌아파트경로당,"경상남도 창원시 마산합포구 중앙동3길 10 (중앙동2가,경동메르빌2차아파트)",경상남도 창원시 마산합포구 중앙동3길 10,35.194903037136,128.567490525808,경상남도 창원시 마산합포구 중앙동2가 중앙동3길 10,100.0
우방(아)경로당,"경상남도 창원시 마산합포구 중앙동3길 17 (중앙동2가,중앙우방아파트)",경상남도 창원시 마산합포구 중앙동3길 17,35.195015815643,128.567853713673,경상남도 창원시 마산합포구 중앙동2가 중앙동3길 17,100.0
신우희가로베스트경로당,"경상남도 창원시 마산합포구 중앙북1길 19 (중앙동3가,신우희가로베스트)",경상남도 창원시 마산합포구 중앙북1길 19,35.197556412405,128.567862011757,경상남도 창원시 마산합포구 중앙동3가 중앙북1길 19,100.0
신한토탈아파트경로당,"경상남도 창원시 마산합포구 장군천로 38 (신흥동,신한토탈아파트)",경상남도 창원시 마산합포구 장군천로 38,35.19620470479,128.566046240072,경상남도 창원시 마산합포구 신흥동 장군천로 38,100.0
대동한마음아파트경로당,"경상남도 창원시 마산합포구 중앙남8길 55 (완월동,대동한마음아파트)",경상남도 창원시 마산합포구 중앙남8길 55,35.195123104004,128.563165882865,경상남도 창원시 마산합포구 완월동 중앙남8길 55,100.0
혜성미경로당,경상남도 창원시 마산합포구 중앙북2길 17 (혜성미아파트),경상남도 창원시 마산합포구 중앙북2길 17,35.198598953522,128.568328716126,경상남도 창원시 마산합포구 중앙동3가 중앙북2길 17,100.0
대창경로당,경상남도 창원시 마산합포구 문화서6길 32 (대창동),경상남도 창원시 마산합포구 문화서6길 32,35.187017594086,128.554041091611,경상남도 창원시 마산합포구 대창동 문화서6길 32,100.0
대창여성경로당,경상남도 창원시 마산합포구 문화서6길 32 (대창동),경상남도 창원시 마산합포구 문화서6길 32,35.187017594086,128.554041091611,경상남도 창원시 마산합포구 대창동 문화서6길 32,100.0
당산경로당,경상남도 창원시 마산합포구 문화남9길 11 (화영동),경상남도 창원시 마산합포구 문화남9길 11,35.185175964229,128.55261021692,경상남도 창원시 마산합포구 화영동 문화남9길 11,100.0
당산여성경로당,경상남도 창원시 마산합포구 문화남9길 11 (화영동),경상남도 창원시 마산합포구 문화남9길 11,35.185175964229,128.55261021692,경상남도 창원시 마산합포구 화영동 문화남9길 11,100.0
창포경로당,경상남도 창원시 마산합포구 문화동10길 9-1 (창포동2가),경상남도 창원시 마산합포구 문화동10길 9-1,35.183660222769,128.560492474847,경상남도 창원시 마산합포구 창포동2가 문화동10길 9-1,100.0
창포여성경로당,경상남도 창원시 마산합포구 문화동10길 9-1 (창포동2가),경상남도 창원시 마산합포구 문화동10길 9-1,35.183660222769,128.560492474847,경상남도 창원시 마산합포구 창포동2가 문화동10길 9-1,100.0
월남경로당,경상남도 창원시 마산합포구 문화북5길 10-1 (평화동),경상남도 창원시 마산합포구 문화북5길 10-1,35.186348215298,128.558758678175,경상남도 창원시 마산합포구 평화동 문화북5길 10-1,100.0
월남여성경로당,경상남도 창원시 마산합포구 문화북5길 10-1 (평화동),경상남도 창원시 마산합포구 문화북5길 10-1,35.186348215298,128.558758678175,경상남도 창원시 마산합포구 평화동 문화북5길 10-1,100.0
창포동성아파트경로당,"경상남도 창원시 마산합포구 문화동7길 25 (창포동1가, 동성아파트)",경상남도 창원시 마산합포구 문화동7길 25,35.184439655945,128.561843386182,경상남도 창원시 마산합포구 창포동1가 문화동7길 25,100.0
창포경남맨션경로당,"경상남도 창원시 마산합포구 문화동14길 68 (창포동2가, 창포경남아파트)",경상남도 창원시 마산합포구 문화동14길 68,35.183371633842,128.561613051482,경상남도 창원시 마산합포구 창포동2가 문화동14길 68,100.0
경민아파트경로당,"경상남도 창원시 마산합포구 문화동14길 46 (창포동3가,창포경민아파트)",경상남도 창원시 마산합포구 문화동14길 46,35.182130567349,128.561382297688,경상남도 창원시 마산합포구 창포동3가 문화동14길 46,100.0
창포한백아파트경로당,"경상남도 창원시 마산합포구 문화동15길 95 (창포동1가, 창포한백아파트)",경상남도 창원시 마산합포구 문화동15길 95,35.184940600388,128.5623732901,경상남도 창원시 마산합포구 창포동1가 문화동15길 95,100.0
월영한백아파트경로당,"경상남도 창원시 마산합포구 문화서2길 5 (월영동, 월영한백아파트)",경상남도 창원시 마산합포구 문화서2길 5,35.186192437627,128.552479878325,경상남도 창원시 마산합포구 월영동 문화서2길 5,100.0
 귀정경로당 ,경상남도 창원시 마산합포구 진북면 귀정길 14,경상남도 창원시 마산합포구 진북면 귀정길 14,35.163202469779,128.474337741953,경상남도 창원시 마산합포구 진북면 대티리 귀정길 14,100.0
 금산경로당 ,경상남도 창원시 마산합포구 진북면 학동로 403,경상남도 창원시 마산합포구 진북면 학동로 403,35.145380531971,128.450470272661,경상남도 창원시 마산합포구 진북면 금산리 학동로 403,100.0
 내추경로당 ,경상남도 창원시 마산합포구 진북면 내추길 5,경상남도 창원시 마산합포구 진북면 내추길 5,35.167958990283,128.489995807637,경상남도 창원시 마산합포구 진북면 추곡리 내추길 5,100.0
대티경로당,경상남도 창원시 마산합포구 진북면 대티1길 103-11,경상남도 창원시 마산합포구 진북면 대티1길 103-11,35.166571952946,128.467382438699,경상남도 창원시 마산합포구 진북면 대티리 대티1길 103-11,100.0
대평경로당,경상남도 창원시 마산합포구 진북면 대평길 46,경상남도 창원시 마산합포구 진북면 대평길 46,35.128519747,128.464306364052,경상남도 창원시 마산합포구 진북면 대평리 대평길 46,100.0
대현경로당,경상남도 창원시 마산합포구 진북면 대현길 9,경상남도 창원시 마산합포구 진북면 대현길 9,35.174801724579,128.468505949,경상남도 창원시 마산합포구 진북면 정현리 대현길 9,100.0
